album,track_number,id,artist,name,uri,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
The Time Of Our Lives (International Version),4,1ASJElcB5JV8sTdOeFtk0R,Miley Cyrus,The Time Of Our Lives,spotify:track:1ASJElcB5JV8sTdOeFtk0R,0.7,0.741,-2.737,0.0338,0.00317,5.02E-05,0.0294,0.508,127.998,40
The Time Of Our Lives (International Version),5,2Em0X9ivzblJGTtrtReEI8,Miley Cyrus,Talk Is Cheap,spotify:track:2Em0X9ivzblJGTtrtReEI8,0.457,0.884,-3.651,0.0353,6.10E-06,0.107,0.184,0.473,139.773,34
The Time Of Our Lives (International Version),6,5qXCeLHzZ4AGx6QeRWPhSe,Miley Cyrus,Obsessed,spotify:track:5qXCeLHzZ4AGx6QeRWPhSe,0.324,0.56,-5.441,0.0291,0.00377,2.65E-06,0.133,0.154,141.82,38
The Time Of Our Lives (International Version),7,2y2li8wh4OIpzadkmhKwhE,Miley Cyrus,Before The Storm – duet with Jonas Brothers (Live),spotify:track:2y2li8wh4OIpzadkmhKwhE,0.38,0.801,-4.182,0.0388,0.344,3.11E-06,0.549,0.454,149.901,41
The Time Of Our Lives (International Version),8,5x5JM1BSB6vollcIzDocqT,Miley Cyrus,The Climb,spotify:track:5x5JM1BSB6vollcIzDocqT,0.336,0.602,-6.354,0.0325,0.0635,0,0.141,0.299,161.01,72
iTunes Live From London,1,3zscqX8M6eGOhFmyhcnQQu,Miley Cyrus,Back To Tennessee - Live,spotify:track:3zscqX8M6eGOhFmyhcnQQu,0.433,0.923,-3.87,0.0593,0.00502,1.28E-06,0.853,0.186,119.06,0
iTunes Live From London,2,4TvpLyrHK9zKWIxaQHCvzO,Miley Cyrus,Thrillbilly - Live,spotify:track:4TvpLyrHK9zKWIxaQHCvzO,0.432,0.908,-4.372,0.0767,0.0829,1.54E-06,0.848,0.438,98.948,0
iTunes Live From London,3,6cMmKALkNGUjguTZ6rUMXl,Miley Cyrus,See You Again - Live,spotify:track:6cMmKALkNGUjguTZ6rUMXl,0.573,0.922,-3.519,0.146,0.0512,1.54E-05,0.881,0.261,139.007,0
iTunes Live From London,4,1pQ4SVpbvsfV7eEmlQLkci,Miley Cyrus,7 Things - Live,spotify:track:1pQ4SVpbvsfV7eEmlQLkci,0.482,0.911,-3.318,0.0874,0.227,0.00158,0.977,0.349,107.127,0
iTunes Live From London,5,3qKfjDD61RroDUt0XlpJ3v,Miley Cyrus,Fly on the Wall - Live,spotify:track:3qKfjDD61RroDUt0XlpJ3v,0.468,0.943,-4.137,0.236,0.0501,0.000248,0.899,0.286,144.066,0
iTunes Live From London,6,3yQuWF4HBTpVzgcHMbQNq4,Miley Cyrus,The Climb - Live,spotify:track:3yQuWF4HBTpVzgcHMbQNq4,0.35,0.646,-4.074,0.0545,0.246,0,0.694,0.358,158.114,0
iTunes Live From London,7,0nHRhkyldcnU5NT74F2fdO,Miley Cyrus,Butterfly Fly Away - Live,spotify:track:0nHRhkyldcnU5NT74F2fdO,0.488,0.415,-6.912,0.0296,0.615,0,0.904,0.466,134.669,0
iTunes Live From London,8,2svVtTvTfQaEkqrAlIqlzC,Miley Cyrus,Thrillbilly (Feat Miley Cyrus) - Live,spotify:track:2svVtTvTfQaEkqrAlIqlzC,0.372,0.876,-3.543,0.0982,0.123,0,0.952,0.339,98.93,0
Artist Karaoke Series: Miley Cyrus,1,2IyKpTnskgtB1fVAykvquk,Miley Cyrus,See You Again - Karaoke,spotify:track:2IyKpTnskgtB1fVAykvquk,0.775,0.823,-9.316,0.0711,0.0483,0.0249,0.102,0.805,139.065,12
Artist Karaoke Series: Miley Cyrus,2,3KUQEFZUv0XCsaL2amkViO,Miley Cyrus,Start All Over - Karaoke Instrumental,spotify:track:3KUQEFZUv0XCsaL2amkViO,0.479,0.931,-8.02,0.0383,8.96E-06,0.0167,0.0801,0.427,150.029,8
Artist Karaoke Series: Miley Cyrus,3,0m0ba6mNFYe2yZPc8S4w1j,Miley Cyrus,G.N.O. (Girl's Night Out) - Karaoke Instrumental,spotify:track:0m0ba6mNFYe2yZPc8S4w1j,0.513,0.863,-6.836,0.0346,2.43E-05,0.619,0.0413,0.829,151.029,8
Artist Karaoke Series: Miley Cyrus,4,4tywKTquY7OGeINIlgOqNm,Miley Cyrus,Let's Dance - Karaoke Instrumental,spotify:track:4tywKTquY7OGeINIlgOqNm,0.713,0.451,-10.542,0.0546,0.00152,0.143,0.15,0.482,112.917,7
Artist Karaoke Series: Miley Cyrus,5,41ONugqHCDXtVfTYIO3MRQ,Miley Cyrus,East Northumberland High - Karaoke Instrumental,spotify:track:41ONugqHCDXtVfTYIO3MRQ,0.42,0.612,-9.838,0.0298,0.000202,0.176,0.0927,0.872,163.814,7
Artist Karaoke Series: Miley Cyrus,6,1OORcTBK7PtFdy9rnSr8KO,Miley Cyrus,Right Here - Karaoke Instrumental,spotify:track:1OORcTBK7PtFdy9rnSr8KO,0.442,0.897,-8.57,0.0302,1.36E-05,0.777,0.0707,0.502,141.097,7
Artist Karaoke Series: Miley Cyrus,7,1hwFhMHmckmBcKH4sZXJwI,Miley Cyrus,As I Am - Karaoke Instrumental,spotify:track:1hwFhMHmckmBcKH4sZXJwI,0.579,0.711,-10.313,0.038,0.00338,0.0108,0.0407,0.653,141.979,6
Artist Karaoke Series: Miley Cyrus,8,6cHuFMaYYMW20VXprFkl8E,Miley Cyrus,I Miss You - Karaoke Instrumental,spotify:track:6cHuFMaYYMW20VXprFkl8E,0.462,0.787,-9.536,0.0286,0.00164,0.887,0.105,0.803,170.04,8
Breakout,13,2X5B8FfxPB8ORi37kGMUVw,Miley Cyrus,Hovering,spotify:track:2X5B8FfxPB8ORi37kGMUVw,0.362,0.833,-3.8,0.0639,0.0139,0,0.286,0.606,126.247,10
Breakout,14,6zgZk9jIbhshdJDwf4tspC,Miley Cyrus,Someday,spotify:track:6zgZk9jIbhshdJDwf4tspC,0.692,0.9,-5.62,0.0323,0.234,2.51E-06,0.316,0.626,107.103,12
Breakout,1,7tN0lSLVlSPo9XQSfck0Wf,Miley Cyrus,Breakout,spotify:track:7tN0lSLVlSPo9XQSfck0Wf,0.445,0.839,-3.742,0.0504,0.000131,9.39E-06,0.231,0.794,160.073,35
Breakout,2,0FpT75cRdvf6va1TARHrl5,Miley Cyrus,7 Things,spotify:track:0FpT75cRdvf6va1TARHrl5,0.591,0.904,-4.478,0.0359,0.0244,0,0.0786,0.542,107.027,56
Breakout,4,0UtY0CNrsMq1ExfTdLoZ3x,Miley Cyrus,Girls Just Wanna Have Fun,spotify:track:0UtY0CNrsMq1ExfTdLoZ3x,0.516,0.983,-4.217,0.219,0.00488,1.54E-06,0.496,0.375,150.008,47
Breakout,6,3ir4E3P4i2ImKS3KakVP03,Miley Cyrus,Fly on the Wall,spotify:track:3ir4E3P4i2ImKS3KakVP03,0.558,0.96,-4.162,0.0541,0.163,0,0.152,0.7,143.991,45
Breakout,8,360LMlM8fKfFZ0hMQw1GOq,Miley Cyrus,Wake Up America,spotify:track:360LMlM8fKfFZ0hMQw1GOq,0.545,0.923,-3.964,0.056,0.017,0,0.291,0.84,146.034,32
Breakout,9,55woDn6capBR8F0aPhv2l0,Miley Cyrus,These Four Walls,spotify:track:55woDn6capBR8F0aPhv2l0,0.528,0.753,-3.562,0.033,0.273,1.01E-06,0.0951,0.291,134.1,34
Breakout,10,2vnBDEUFoIb2SH5qI2IlDx,Miley Cyrus,Simple Song,spotify:track:2vnBDEUFoIb2SH5qI2IlDx,0.356,0.678,-5.226,0.0374,0.255,0,0.094,0.136,160.652,32
Breakout,11,6P9zdJ3ZTzO5HdzB8KXXHs,Miley Cyrus,Goodbye,spotify:track:6P9zdJ3ZTzO5HdzB8KXXHs,0.357,0.697,-4.746,0.0307,0.00553,9.37E-05,0.155,0.197,174.891,44
Breakout,2,5ecZWU5uQOiCVSnPxBZNmT,Miley Cyrus,7 Things - Single Version,spotify:track:5ecZWU5uQOiCVSnPxBZNmT,0.59,0.903,-4.478,0.0363,0.0232,0,0.0786,0.542,107.023,62
Breakout,3,7h1UdWf4vB3q1lRMQFky9O,Miley Cyrus,The Driveway,spotify:track:7h1UdWf4vB3q1lRMQFky9O,0.434,0.87,-3.693,0.0471,0.0245,0,0.104,0.552,164.907,34
Breakout,5,3apgFxCTx6xgpkHtmYn1HH,Miley Cyrus,Full Circle,spotify:track:3apgFxCTx6xgpkHtmYn1HH,0.503,0.934,-3.68,0.0581,0.0258,0,0.139,0.508,145.081,34
Breakout,6,2f6s0AcBRBE0vIOU0NMdXw,Miley Cyrus,Fly On The Wall,spotify:track:2f6s0AcBRBE0vIOU0NMdXw,0.559,0.961,-4.162,0.0544,0.165,0,0.152,0.697,143.974,48
Breakout,7,5S358piFvvfu8BdzpFqOYK,Miley Cyrus,Bottom Of The Ocean,spotify:track:5S358piFvvfu8BdzpFqOYK,0.596,0.476,-9.201,0.0603,0.416,0,0.109,0.205,77.961,38
Breakout,12,3pRURfm0THUY3G4YBOLtrC,Miley Cyrus,See You Again - Rock Mafia Remix,spotify:track:3pRURfm0THUY3G4YBOLtrC,0.672,0.96,-5.346,0.0597,0.00688,1.40E-05,0.123,0.8,138.935,45
Hannah Montana 2 · Meet Miley Cyrus,1,6SHcKcRaZIDcmJJCOW3ayc,Miley Cyrus,We Got The Party,spotify:track:6SHcKcRaZIDcmJJCOW3ayc,0.526,0.963,-3.353,0.207,0.0103,0,0.14,0.402,149.911,14
Hannah Montana 2 · Meet Miley Cyrus,2,3kvksMSeyyMKMmaeTDZbqC,Miley Cyrus,Nobody's Perfect,spotify:track:3kvksMSeyyMKMmaeTDZbqC,0.591,0.977,-4.188,0.0663,0.065,3.94E-06,0.356,0.806,131.986,30
Hannah Montana 2 · Meet Miley Cyrus,3,3cvhfcbsQCfpsW4ldEH8cK,Miley Cyrus,Make Some Noise,spotify:track:3cvhfcbsQCfpsW4ldEH8cK,0.498,0.73,-4.348,0.0296,0.0018,0,0.0648,0.396,155.858,11
Hannah Montana 2 · Meet Miley Cyrus,4,6VmbGFTzyaDYueqTZfAxND,Miley Cyrus,Rock Star,spotify:track:6VmbGFTzyaDYueqTZfAxND,0.482,0.936,-3.974,0.127,0.00402,1.10E-06,0.386,0.622,160.814,20
Hannah Montana 2 · Meet Miley Cyrus,5,1cBmET7kdBctZx3al724k3,Miley Cyrus,Old Blue Jeans,spotify:track:1cBmET7kdBctZx3al724k3,0.776,0.69,-6.333,0.131,0.168,5.24E-06,0.063,0.967,124.921,8
Hannah Montana 2 · Meet Miley Cyrus,6,7a3DxYQZM9T69gpiv7BK6g,Miley Cyrus,Life's What You Make It,spotify:track:7a3DxYQZM9T69gpiv7BK6g,0.632,0.936,-3.3,0.057,0.0431,0,0.353,0.856,143.991,13
Hannah Montana 2 · Meet Miley Cyrus,7,7gdJQLM57Sp51rqpTA0xWk,Miley Cyrus,One In a Million,spotify:track:7gdJQLM57Sp51rqpTA0xWk,0.377,0.858,-4.241,0.0421,0.0749,0,0.236,0.367,88.561,20
Hannah Montana 2 · Meet Miley Cyrus,8,4ZPBzBdnKODbpb7FJKyAMK,Miley Cyrus,Bigger Than Us,spotify:track:4ZPBzBdnKODbpb7FJKyAMK,0.514,0.822,-4.182,0.0358,7.48E-05,0.00127,0.254,0.268,146.968,9
Hannah Montana 2 · Meet Miley Cyrus,9,2iEt3xcKvBaHRCJYwlWQZn,Miley Cyrus,You and Me Together,spotify:track:2iEt3xcKvBaHRCJYwlWQZn,0.587,0.875,-4.162,0.0434,0.0154,0.000706,0.0647,0.657,130.022,7
Hannah Montana 2 · Meet Miley Cyrus,10,0bM9Obpviss5HeMo3o4bkh,Miley Cyrus,True Friend,spotify:track:0bM9Obpviss5HeMo3o4bkh,0.442,0.768,-5.021,0.042,0.00124,0.000316,0.126,0.597,130.358,16
Hannah Montana 2 · Meet Miley Cyrus,11,7nqmSgrEBYIgoBeGTDJ1iV,Miley Cyrus,The Best of Both Worlds - Daniel Canary Remix,spotify:track:7nqmSgrEBYIgoBeGTDJ1iV,0.642,0.922,-3.918,0.0349,0.0287,0,0.243,0.803,135.957,9
Hannah Montana 2 · Meet Miley Cyrus,1,7byPwtB3ndmVEG2Xk0R3cf,Miley Cyrus,See You Again,spotify:track:7byPwtB3ndmVEG2Xk0R3cf,0.692,0.909,-5.066,0.173,0.0124,6.18E-05,0.139,0.823,138.999,25
Hannah Montana 2 · Meet Miley Cyrus,2,04DTbFqeCDg2hZxk30OMw3,Miley Cyrus,East Northumberland High,spotify:track:04DTbFqeCDg2hZxk30OMw3,0.476,0.826,-3.754,0.0565,0.00172,6.30E-06,0.141,0.649,81.672,8
Hannah Montana 2 · Meet Miley Cyrus,3,4CeatELWibBQ9hdFMU20Jx,Miley Cyrus,Let's Dance,spotify:track:4CeatELWibBQ9hdFMU20Jx,0.78,0.633,-4.841,0.0414,0.00133,0.0141,0.159,0.538,113.003,10
Hannah Montana 2 · Meet Miley Cyrus,4,3w98ENhtcafv41VCYOH5VF,Miley Cyrus,G.N.O. - Girl's Night Out,spotify:track:3w98ENhtcafv41VCYOH5VF,0.505,0.93,-2.153,0.0975,0.00378,4.62E-05,0.311,0.546,151.056,8
Hannah Montana 2 · Meet Miley Cyrus,5,6IDVzme2hkuOkEzIOC9h06,Miley Cyrus,Right Here,spotify:track:6IDVzme2hkuOkEzIOC9h06,0.53,0.934,-4.794,0.0446,3.53E-05,0.000382,0.0816,0.347,141.12,8
Hannah Montana 2 · Meet Miley Cyrus,6,00ocr9GcsyCY4is6U6cJM7,Miley Cyrus,As I Am,spotify:track:00ocr9GcsyCY4is6U6cJM7,0.638,0.894,-2.794,0.0568,0.0939,0,0.627,0.757,141.915,6
Hannah Montana 2 · Meet Miley Cyrus,7,0togo82Q47kXSubnjfKRCA,Miley Cyrus,Start All Over,spotify:track:0togo82Q47kXSubnjfKRCA,0.492,0.944,-2.768,0.0638,0.000322,1.44E-06,0.0846,0.343,150.032,9
Hannah Montana 2 · Meet Miley Cyrus,8,1FPfURW9qj9jFuYTXLc0c4,Miley Cyrus,Clear,spotify:track:1FPfURW9qj9jFuYTXLc0c4,0.646,0.714,-4.529,0.0363,0.0144,3.14E-06,0.358,0.731,79.984,5
Hannah Montana 2 · Meet Miley Cyrus,9,61er2YxGzQQ4grNfJ9SpUn,Miley Cyrus,Good and Broken,spotify:track:61er2YxGzQQ4grNfJ9SpUn,0.467,0.867,-4.012,0.099,0.000151,0.00151,0.0949,0.418,144.113,6
Hannah Montana 2 · Meet Miley Cyrus,10,6kG7wyWHabuQ8FyrJHOdiw,Miley Cyrus,I Miss You,spotify:track:6kG7wyWHabuQ8FyrJHOdiw,0.509,0.866,-4.244,0.0384,0.0807,0,0.0984,0.633,169.941,10
Fly Times Vol. 1: The Good Fly Young,1,6VvwupDYPPFfLubZEbjv5r,Charlie Puth,"Real As You Think (feat. Problem and Curren$y) [Produced by Cardo, Co-Produced by Beat Butcha]",spotify:track:6VvwupDYPPFfLubZEbjv5r,0.727,0.65,-7.349,0.416,0.0461,0,0.0989,0.639,78.776,44
Fly Times Vol. 1: The Good Fly Young,2,1sai7MWjXTEe8vaBa4OEy1,Charlie Puth,Taylor (Produced by Cardo),spotify:track:1sai7MWjXTEe8vaBa4OEy1,0.937,0.644,-6.474,0.285,0.00788,0,0.101,0.571,95.993,56
Fly Times Vol. 1: The Good Fly Young,3,6PVX4IODZNDM9qSvf8sh4e,Charlie Puth,"G.O.A.T Flow (feat. THEMXXNLIGHT) [Produced by Cardo, Co-Produced by ID Labs]",spotify:track:6PVX4IODZNDM9qSvf8sh4e,0.822,0.67,-6.603,0.076,0.0186,0,0.0765,0.23,89.999,46
Fly Times Vol. 1: The Good Fly Young,4,2aWdGpj6TQ3BaUYij8zAhr,Charlie Puth,Bacc To Winning (feat. Ty Dolla $ign) [Produced by Cardo and DJ.Fresh],spotify:track:2aWdGpj6TQ3BaUYij8zAhr,0.604,0.556,-8.109,0.468,0.0278,0,0.0666,0.574,81.549,44
Fly Times Vol. 1: The Good Fly Young,5,7Dbmp1RLZrDmW1DVODL6m6,Charlie Puth,Chevy Bars (feat. Chevy Woods),spotify:track:7Dbmp1RLZrDmW1DVODL6m6,0.658,0.298,-13.244,0.954,0.387,0,0.781,0.788,89.372,38
Fly Times Vol. 1: The Good Fly Young,6,0vfvzlCthnGstAJ3arUA03,Charlie Puth,"Big Pride (Bag Talk) [feat. Young Deji] [Produced by TM88, Russ Chell and Tre Pounds]",spotify:track:0vfvzlCthnGstAJ3arUA03,0.87,0.527,-7.27,0.193,0.0233,5.55E-06,0.123,0.539,145.949,44
Fly Times Vol. 1: The Good Fly Young,7,5oLKOYJETTmnF5WmPktXgB,Charlie Puth,"What You Deserve (feat. Young Deji) [Produced by Nice Rec, Co-Produced by ID Labs]",spotify:track:5oLKOYJETTmnF5WmPktXgB,0.809,0.602,-5.373,0.173,0.0491,0,0.224,0.37,85.943,41
Fly Times Vol. 1: The Good Fly Young,8,1ztWuSivt2JEpNDSbTJf8a,Charlie Puth,Yea Yup (feat. Young Deji) [Produced by Harry Fraud],spotify:track:1ztWuSivt2JEpNDSbTJf8a,0.716,0.668,-6.154,0.0525,0.028,0,0.303,0.291,84.06,42
Fly Times Vol. 1: The Good Fly Young,9,4LsIzGngWTzaA0q2MOe6oY,Charlie Puth,"Gold Bottles (feat. Young Deji) [Produced by Statik Selektah, Co-Produced by Marv4MoBeats]",spotify:track:4LsIzGngWTzaA0q2MOe6oY,0.676,0.644,-5.784,0.258,0.113,0,0.29,0.591,157.883,40
Fly Times Vol. 1: The Good Fly Young,10,7KXS8s0H7yzU707IBBhyHQ,Charlie Puth,"Taylor Life (feat. Sosamann) [Produced by Statik Selektah, Co-Produced by Dreamlife Beats]",spotify:track:7KXS8s0H7yzU707IBBhyHQ,0.852,0.761,-6.65,0.15,0.0182,0,0.15,0.846,146.012,41
Fly Times Vol. 1: The Good Fly Young,11,1Qypiy8TF8nMh9ceCJBuXy,Charlie Puth,You Don't Have To Hide (feat. Young Deji) [Produced by DJ.Fresh],spotify:track:1Qypiy8TF8nMh9ceCJBuXy,0.848,0.68,-5.824,0.207,0.0256,0,0.0636,0.62,88.199,40
Fly Times Vol. 1: The Good Fly Young,12,4uY2Np5pzhAbvRh5VAg6tV,Charlie Puth,"Real One (feat. Young Deji) [Produced by DJ.Fresh, Co-Produced by Kev Choice]",spotify:track:4uY2Np5pzhAbvRh5VAg6tV,0.808,0.484,-7.091,0.401,0.128,0,0.134,0.627,140.091,39
Fly Times Vol. 1: The Good Fly Young,13,1fRg04whZd1W9kUKzz39Bw,Charlie Puth,Monitored Millions (Produced by DJ.Fresh),spotify:track:1fRg04whZd1W9kUKzz39Bw,0.797,0.601,-6.716,0.427,0.00995,0,0.0986,0.362,80.74,39
Fly Times Vol. 1: The Good Fly Young,14,1MUrm5nNyrP5XffFgPfG55,Charlie Puth,"All For You (feat. THEMXXNLIGHT) [Produced by DJ.Fresh, Co-Produced by Kev Choice]",spotify:track:1MUrm5nNyrP5XffFgPfG55,0.743,0.611,-6.397,0.114,0.171,0,0.151,0.625,149.989,41
2009,1,6pPemvOZVKzGXHAVjGjanS,Charlie Puth,Garage Talk,spotify:track:6pPemvOZVKzGXHAVjGjanS,0.854,0.727,-6.846,0.114,0.00598,0,0.0867,0.766,95.986,42
2009,2,3XhDoePM9v9GKa6uVAgJbR,Charlie Puth,10 Piece,spotify:track:3XhDoePM9v9GKa6uVAgJbR,0.608,0.649,-5.497,0.294,0.0509,0,0.321,0.658,132.944,41
2009,3,0fDGqIKOL8mX5sl67hYv5D,Charlie Puth,Benz Boys (feat. Ty Dolla $ign),spotify:track:0fDGqIKOL8mX5sl67hYv5D,0.785,0.651,-5.318,0.375,0.333,7.50E-05,0.112,0.69,171.969,42
2009,4,5FqeMKQuw0UrhGuokBvL7w,Charlie Puth,The Life,spotify:track:5FqeMKQuw0UrhGuokBvL7w,0.816,0.772,-5.741,0.268,0.0422,0,0.116,0.335,96.043,47
2009,5,16XIuS1nOBKjGsSYzN0nD3,Charlie Puth,Find A Way,spotify:track:16XIuS1nOBKjGsSYzN0nD3,0.794,0.699,-6.24,0.16,0.377,0,0.0729,0.364,139.082,43
2009,6,0unMhfBJttZoykeWyxEbXX,Charlie Puth,Eastside,spotify:track:0unMhfBJttZoykeWyxEbXX,0.756,0.779,-5.068,0.397,0.0563,0,0.0787,0.465,84.852,40
2009,7,5suRtg8ImgZL4mH59Q00OW,Charlie Puth,From The Start,spotify:track:5suRtg8ImgZL4mH59Q00OW,0.699,0.732,-6.113,0.302,0.0546,0,0.343,0.751,82.051,37
2009,8,4WOW53AqAF1lwRSK5exXLj,Charlie Puth,No Clout Chasin,spotify:track:4WOW53AqAF1lwRSK5exXLj,0.856,0.703,-4.577,0.155,0.0598,0,0.151,0.373,140.046,41
2009,9,68Dn0JWMUBcc7iq7CAeWZ9,Charlie Puth,Getting Loose (feat. Problem),spotify:track:68Dn0JWMUBcc7iq7CAeWZ9,0.9,0.439,-6.505,0.241,0.111,0,0.0964,0.21,101.982,57
2009,10,1CTSQZ6Zboke374lro4oAo,Charlie Puth,Stoned Gentleman,spotify:track:1CTSQZ6Zboke374lro4oAo,0.732,0.522,-7.023,0.271,0.587,0,0.115,0.586,79.958,40
2009,11,5JAi8xj5HavxosXBqj8Ggu,Charlie Puth,First Or Last,spotify:track:5JAi8xj5HavxosXBqj8Ggu,0.904,0.624,-6.676,0.229,0.0253,0,0.0987,0.826,88,38
2009,12,2C0J5qh5O4naxCYbpH6p0h,Charlie Puth,Plot Twist,spotify:track:2C0J5qh5O4naxCYbpH6p0h,0.708,0.793,-5.564,0.287,0.174,0,0.0634,0.619,140.941,36
2009,13,4JCr0Kj0mdFaafkeQKRrTZ,Charlie Puth,Bottle Poppers,spotify:track:4JCr0Kj0mdFaafkeQKRrTZ,0.879,0.662,-4.555,0.298,0.0628,0,0.243,0.773,132.547,37
2009,14,7BX5o4vNfDf2UmmAmwEzn8,Charlie Puth,Forever Ball,spotify:track:7BX5o4vNfDf2UmmAmwEzn8,0.634,0.732,-6.169,0.408,0.272,0,0.103,0.468,161.906,37
Rolling Papers 2,1,4Q3HHwkLVwHrSVad0RUz3V,Charlie Puth,Hot Now,spotify:track:4Q3HHwkLVwHrSVad0RUz3V,0.822,0.613,-5.161,0.388,0.0379,0,0.377,0.301,154.913,54
Rolling Papers 2,2,3qNTqHjFfyJzMgZoYcUqjV,Charlie Puth,Ocean,spotify:track:3qNTqHjFfyJzMgZoYcUqjV,0.822,0.765,-6.67,0.217,0.00152,0,0.334,0.642,145.105,48
Rolling Papers 2,3,073wIn7FqixdyJU4cqh41j,Charlie Puth,Blue Hunnids (feat. Jimmy Wopo and Hardo),spotify:track:073wIn7FqixdyJU4cqh41j,0.744,0.772,-4.034,0.257,0.0617,0,0.33,0.441,144.042,46
Rolling Papers 2,4,7r9n8i6kikpwxEomUFujzY,Charlie Puth,Very Special,spotify:track:7r9n8i6kikpwxEomUFujzY,0.819,0.733,-6.071,0.394,0.0606,0,0.728,0.437,75.007,45
Rolling Papers 2,5,2UTYdy4gUEhmg9TFkVlydd,Charlie Puth,Goin Hard,spotify:track:2UTYdy4gUEhmg9TFkVlydd,0.879,0.827,-6.435,0.119,0.0054,0.000244,0.229,0.539,83.978,49
Rolling Papers 2,6,2Ue3s7x4pKV48dmQHVSSWR,Charlie Puth,Holyfield,spotify:track:2Ue3s7x4pKV48dmQHVSSWR,0.892,0.694,-6.96,0.332,0.0867,0.00237,0.158,0.824,156.017,48
Rolling Papers 2,7,3Ulh8AlXmYztutPMN59e0s,Charlie Puth,Rolling Papers 2,spotify:track:3Ulh8AlXmYztutPMN59e0s,0.706,0.716,-5.501,0.131,0.0343,1.97E-06,0.143,0.214,171.932,52
Rolling Papers 2,8,6WDo5KoqkteS4p0xGn9W9L,Charlie Puth,Mr. Williams (feat. THEMXXNLIGHT & Curren$y) / Where Is the Love,spotify:track:6WDo5KoqkteS4p0xGn9W9L,0.586,0.699,-7.049,0.261,0.0729,0,0.211,0.299,123.991,48
Rolling Papers 2,9,4s48nmzo7Um1Hcx52eNgSF,Charlie Puth,Penthouse (feat. Snoop Dogg),spotify:track:4s48nmzo7Um1Hcx52eNgSF,0.878,0.723,-6.66,0.0598,0.145,0,0.708,0.534,119.038,57
Rolling Papers 2,10,5t8djD6oZcfAyqF4cTQfFb,Charlie Puth,Real Rich (feat. Gucci Mane),spotify:track:5t8djD6oZcfAyqF4cTQfFb,0.947,0.441,-9.311,0.135,0.0353,0,0.111,0.275,125.01,57
Rolling Papers 2,11,1TFsOckh4vFv092jOS0SHj,Charlie Puth,Bootsy Bellows,spotify:track:1TFsOckh4vFv092jOS0SHj,0.795,0.485,-7.365,0.293,0.443,1.47E-06,0.349,0.6,77.572,49
Rolling Papers 2,12,7IBSffWIu7P2MC7kMwy2FM,Charlie Puth,Hopeless Romantic (feat. Swae Lee),spotify:track:7IBSffWIu7P2MC7kMwy2FM,0.877,0.477,-7.379,0.0587,0.307,0,0.0929,0.552,127.023,75
Rolling Papers 2,13,3T6Wt1QsnkiRXgTSKSCHPs,Charlie Puth,Late Night Messages,spotify:track:3T6Wt1QsnkiRXgTSKSCHPs,0.79,0.616,-7.397,0.0976,0.0873,2.44E-05,0.22,0.312,92.967,50
Rolling Papers 2,14,5XPNicWoJnVfrwjQnIs1p6,Charlie Puth,Rain (feat. PARTYNEXTDOOR),spotify:track:5XPNicWoJnVfrwjQnIs1p6,0.636,0.435,-7.577,0.0292,0.0613,0,0.289,0.083,94.025,48
Rolling Papers 2,15,0Q2NCvFuP8T788y2bzv9Qs,Charlie Puth,Karate (feat. Chevy Woods) / Never Hesitate (feat. Darrius Willrich),spotify:track:0Q2NCvFuP8T788y2bzv9Qs,0.573,0.652,-5.828,0.4,0.115,0,0.161,0.81,82.023,47
Rolling Papers 2,16,1RagpNpkD3KcjXMLGMe99V,Charlie Puth,Fr Fr (feat. Lil Skies),spotify:track:1RagpNpkD3KcjXMLGMe99V,0.916,0.493,-7.371,0.162,0.12,2.63E-06,0.211,0.327,140.057,67
Rolling Papers 2,17,0oyRSb3n2FV5WYBXN9xg2H,Charlie Puth,King,spotify:track:0oyRSb3n2FV5WYBXN9xg2H,0.793,0.589,-5.268,0.191,0.166,0,0.123,0.498,149.915,47
Rolling Papers 2,18,1NX3nkD48kz4BLgxUhtt5s,Charlie Puth,Gin and Drugs (feat. Problem),spotify:track:1NX3nkD48kz4BLgxUhtt5s,0.829,0.803,-4.153,0.258,0.131,0,0.636,0.766,98.968,52
Rolling Papers 2,19,6OTg5BI36wjQw7MMUYWWux,Charlie Puth,420 Freestyle,spotify:track:6OTg5BI36wjQw7MMUYWWux,0.925,0.645,-5.707,0.0716,0.00693,0,0.0842,0.571,145.032,56
Rolling Papers 2,20,5OcQkWk3CDI4uXnhwbflqt,Charlie Puth,B Ok,spotify:track:5OcQkWk3CDI4uXnhwbflqt,0.804,0.583,-4.437,0.224,0.0995,0,0.112,0.281,74.993,48
Rolling Papers 2,21,0xjlsOAv6S9xcRB4vG72Sa,Charlie Puth,It's on You,spotify:track:0xjlsOAv6S9xcRB4vG72Sa,0.722,0.64,-5.999,0.169,0.138,0,0.13,0.128,150.03,43
Rolling Papers 2,22,5JSNy5kkAxkOqa8RmKOJ1B,Charlie Puth,Reach for the Stars (feat. Bone Thugs-N-Harmony),spotify:track:5JSNy5kkAxkOqa8RmKOJ1B,0.736,0.713,-6.944,0.237,0.336,0,0.111,0.428,148.027,50
